state,category,number,date
wyoming,K-12 Schools and Districts,0,2022-06-05
wyoming,Colleges and Universities,0,2022-06-05
wyoming,Local Government,0,2022-06-05
wyoming,State Government,0,2022-06-05
wyoming,Federal/National Government (Including Military),0,2022-06-05
wyoming,Tribes/Indigenous Peoples,0,2022-06-05
wyoming,Businesses,0,2022-06-05
wyoming,Hotels and Other Lodgings,0,2022-06-05
wyoming,Healthcare,0,2022-06-05
wyoming,Senior Facilities/Communities,0,2022-06-05
wyoming,Disability/AFN Organizations,0,2022-06-05
wyoming,Non-Profit Organizations,20,2022-06-05
wyoming,Neighborhood Groups,0,2022-06-05
wyoming,Preparedness Organizations,0,2022-06-05
wyoming,Faith-based Organizations,0,2022-06-05
wyoming,"Museums, Libraries, Parks, etc.",0,2022-06-05
wyoming,Animal Shelter/Service Providers,0,2022-06-05
wyoming,Agriculture/Livestock Sector,0,2022-06-05
wyoming,Volunteer Radio Groups,0,2022-06-05
wyoming,Science/Engineering Organizations,0,2022-06-05
wyoming,Media Organizations,0,2022-06-05
wyoming,Other,0,2022-06-05
yukon,"<tr><td align=""left""><a href=""https://www.shakeout.org/yukon/participant_list.php?start=yukon&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-05
yukon,Childcare and Pre-Schools,0,2022-06-05
yukon,K-12 Schools and Districts,0,2022-06-05
yukon,Colleges and Universities,0,2022-06-05
yukon,Local Government,90,2022-06-05
yukon,Federal/National Government (Including Military),0,2022-06-05
yukon,Businesses,0,2022-06-05
yukon,Hotels and Other Lodgings,0,2022-06-05
yukon,Healthcare,0,2022-06-05
yukon,Senior Facilities/Communities,0,2022-06-05
yukon,Disability/AFN Organizations,0,2022-06-05
yukon,Non-Profit Organizations,0,2022-06-05
yukon,Preparedness Organizations,0,2022-06-05
yukon,Faith-based Organizations,0,2022-06-05
yukon,"Museums, Libraries, Parks, etc.",0,2022-06-05
yukon,Animal Shelter/Service Providers,0,2022-06-05
yukon,Agriculture/Livestock Sector,0,2022-06-05
yukon,Volunteer Radio Groups,0,2022-06-05
yukon,Science/Engineering Organizations,0,2022-06-05
yukon,Media Organizations,0,2022-06-05
yukon,Other,0,2022-06-05
alaska,"<tr><td align=""left""><a href=""https://www.shakeout.org/alaska/participant_list.php?start=alaska&amp;category=other"" style=""font-size:14px;"">Other</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-06
americansamoa,"<tr><td align=""left""><a href=""https://www.shakeout.org/americansamoa/participant_list.php?start=americansamoa&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-06
americansamoa,Childcare and Pre-Schools,0,2022-06-06
americansamoa,K-12 Schools and Districts,0,2022-06-06
americansamoa,Colleges and Universities,0,2022-06-06
americansamoa,Local Government,100,2022-06-06
americansamoa,State Government,0,2022-06-06
americansamoa,Federal/National Government (Including Military),0,2022-06-06
americansamoa,Tribes/Indigenous Peoples,0,2022-06-06
americansamoa,Businesses,6,2022-06-06
americansamoa,Hotels and Other Lodgings,0,2022-06-06
americansamoa,Healthcare,0,2022-06-06
americansamoa,Senior Facilities/Communities,0,2022-06-06
americansamoa,Disability/AFN Organizations,0,2022-06-06
americansamoa,Non-Profit Organizations,0,2022-06-06
americansamoa,Neighborhood Groups,0,2022-06-06
americansamoa,Preparedness Organizations,0,2022-06-06
americansamoa,Faith-based Organizations,0,2022-06-06
americansamoa,"Museums, Libraries, Parks, etc.",0,2022-06-06
americansamoa,Animal Shelter/Service Providers,0,2022-06-06
americansamoa,Agriculture/Livestock Sector,0,2022-06-06
americansamoa,Volunteer Radio Groups,0,2022-06-06
americansamoa,Science/Engineering Organizations,0,2022-06-06
americansamoa,Media Organizations,0,2022-06-06
americansamoa,Other,0,2022-06-06
arizona,"<tr><td align=""left""><a href=""https://www.shakeout.org/arizona/participant_list.php?start=arizona&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">6</td></tr>",6,2022-06-06
arizona,Childcare and Pre-Schools,0,2022-06-06
arizona,K-12 Schools and Districts,0,2022-06-06
arizona,Colleges and Universities,0,2022-06-06
arizona,Local Government,0,2022-06-06
arizona,State Government,0,2022-06-06
arizona,Federal/National Government (Including Military),0,2022-06-06
arizona,Tribes/Indigenous Peoples,0,2022-06-06
arizona,Businesses,0,2022-06-06
arizona,Hotels and Other Lodgings,0,2022-06-06
arizona,Healthcare,240,2022-06-06
arizona,Senior Facilities/Communities,0,2022-06-06
arizona,Disability/AFN Organizations,0,2022-06-06
arizona,Non-Profit Organizations,0,2022-06-06
arizona,Neighborhood Groups,0,2022-06-06
arizona,Preparedness Organizations,0,2022-06-06
arizona,Faith-based Organizations,0,2022-06-06
arizona,"Museums, Libraries, Parks, etc.",0,2022-06-06
arizona,Animal Shelter/Service Providers,0,2022-06-06
arizona,Agriculture/Livestock Sector,0,2022-06-06
arizona,Volunteer Radio Groups,0,2022-06-06
arizona,Science/Engineering Organizations,0,2022-06-06
arizona,Media Organizations,0,2022-06-06
arizona,Other,0,2022-06-06
california,"<tr><td align=""left""><a href=""https://www.shakeout.org/california/participant_list.php?start=california&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">656</td></tr>",656,2022-06-06
california,Childcare and Pre-Schools,"5,355",2022-06-06
california,K-12 Schools and Districts,"3,396,712",2022-06-06
california,Colleges and Universities,"738,291",2022-06-06
california,Local Government,"420,122",2022-06-06
california,State Government,"24,278",2022-06-06
california,Federal/National Government (Including Military),"48,453",2022-06-06
california,Businesses,"142,081",2022-06-06
california,Hotels and Other Lodgings,"1,750",2022-06-06
california,Healthcare,"62,158",2022-06-06
california,Senior Facilities/Communities,"12,430",2022-06-06
california,Disability/AFN Organizations,536,2022-06-06
california,Non-Profit Organizations,"16,229",2022-06-06
california,Neighborhood Groups,"3,200",2022-06-06
california,Preparedness Organizations,"1,315",2022-06-06
california,Faith-based Organizations,"125,144",2022-06-06
california,"Museums, Libraries, Parks, etc.","1,520",2022-06-06
california,Animal Shelter/Service Providers,110,2022-06-06
california,Agriculture/Livestock Sector,0,2022-06-06
california,Volunteer Radio Groups,120,2022-06-06
california,Science/Engineering Organizations,182,2022-06-06
california,Media Organizations,0,2022-06-06
california,Other,205,2022-06-06
centralus,"<tr><td align=""left""><a href=""https://www.shakeout.org/centralus/participant_list.php?start=centralus&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">112</td></tr>",112,2022-06-06
centralus,Childcare and Pre-Schools,700,2022-06-06
centralus,K-12 Schools and Districts,"2,742",2022-06-06
centralus,Colleges and Universities,"11,675",2022-06-06
centralus,Local Government,"1,359",2022-06-06
centralus,State Government,300,2022-06-06
centralus,Federal/National Government (Including Military),"15,000",2022-06-06
centralus,Tribes/Indigenous Peoples,0,2022-06-06
centralus,Businesses,"16,551",2022-06-06
centralus,Hotels and Other Lodgings,0,2022-06-06
centralus,Healthcare,"2,386",2022-06-06
centralus,Senior Facilities/Communities,525,2022-06-06
centralus,Disability/AFN Organizations,250,2022-06-06
centralus,Non-Profit Organizations,280,2022-06-06
centralus,Neighborhood Groups,0,2022-06-06
centralus,Preparedness Organizations,4,2022-06-06
centralus,Faith-based Organizations,0,2022-06-06
centralus,"Museums, Libraries, Parks, etc.",300,2022-06-06
centralus,Animal Shelter/Service Providers,0,2022-06-06
centralus,Agriculture/Livestock Sector,0,2022-06-06
centralus,Volunteer Radio Groups,0,2022-06-06
centralus,Science/Engineering Organizations,0,2022-06-06
centralus,Media Organizations,0,2022-06-06
centralus,Other,"2,200",2022-06-06
cnmi,"<tr><td align=""left""><a href=""https://www.shakeout.org/cnmi/participant_list.php?start=cnmi&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-06
cnmi,Childcare and Pre-Schools,0,2022-06-06
cnmi,K-12 Schools and Districts,0,2022-06-06
cnmi,Colleges and Universities,0,2022-06-06
cnmi,Local Government,0,2022-06-06
cnmi,State Government,0,2022-06-06
cnmi,Federal/National Government (Including Military),0,2022-06-06
cnmi,Businesses,0,2022-06-06
cnmi,Hotels and Other Lodgings,0,2022-06-06
cnmi,Healthcare,0,2022-06-06
cnmi,Senior Facilities/Communities,0,2022-06-06
cnmi,Disability/AFN Organizations,0,2022-06-06
cnmi,Non-Profit Organizations,0,2022-06-06
cnmi,Neighborhood Groups,0,2022-06-06
cnmi,Preparedness Organizations,0,2022-06-06
cnmi,Faith-based Organizations,0,2022-06-06
cnmi,"Museums, Libraries, Parks, etc.",0,2022-06-06
cnmi,Animal Shelter/Service Providers,0,2022-06-06
cnmi,Agriculture/Livestock Sector,0,2022-06-06
cnmi,Volunteer Radio Groups,0,2022-06-06
cnmi,Science/Engineering Organizations,0,2022-06-06
cnmi,Media Organizations,0,2022-06-06
cnmi,Other,0,2022-06-06
colorado,"<tr><td align=""left""><a href=""https://www.shakeout.org/colorado/participant_list.php?start=colorado&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">7</td></tr>",7,2022-06-06
colorado,Childcare and Pre-Schools,0,2022-06-06
colorado,K-12 Schools and Districts,0,2022-06-06
colorado,Colleges and Universities,0,2022-06-06
colorado,Local Government,0,2022-06-06
colorado,State Government,0,2022-06-06
colorado,Federal/National Government (Including Military),0,2022-06-06
colorado,Tribes/Indigenous Peoples,0,2022-06-06
colorado,Businesses,0,2022-06-06
colorado,Hotels and Other Lodgings,0,2022-06-06
colorado,Healthcare,0,2022-06-06
colorado,Senior Facilities/Communities,0,2022-06-06
colorado,Disability/AFN Organizations,0,2022-06-06
colorado,Non-Profit Organizations,0,2022-06-06
colorado,Neighborhood Groups,0,2022-06-06
colorado,Preparedness Organizations,0,2022-06-06
colorado,Faith-based Organizations,0,2022-06-06
colorado,"Museums, Libraries, Parks, etc.",0,2022-06-06
colorado,Animal Shelter/Service Providers,0,2022-06-06
colorado,Agriculture/Livestock Sector,0,2022-06-06
colorado,Volunteer Radio Groups,0,2022-06-06
colorado,Science/Engineering Organizations,0,2022-06-06
colorado,Media Organizations,0,2022-06-06
colorado,Other,0,2022-06-06
guam,"<tr><td align=""left""><a href=""https://www.shakeout.org/guam/participant_list.php?start=guam&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-06
guam,Childcare and Pre-Schools,0,2022-06-06
guam,K-12 Schools and Districts,0,2022-06-06
guam,Colleges and Universities,0,2022-06-06
guam,Local Government,0,2022-06-06
guam,Federal/National Government (Including Military),0,2022-06-06
guam,Businesses,0,2022-06-06
guam,Hotels and Other Lodgings,0,2022-06-06
guam,Healthcare,0,2022-06-06
guam,Disability/AFN Organizations,0,2022-06-06
guam,Non-Profit Organizations,0,2022-06-06
guam,Neighborhood Groups,0,2022-06-06
guam,Faith-based Organizations,0,2022-06-06
guam,"Museums, Libraries, Parks, etc.",0,2022-06-06
guam,Media Organizations,0,2022-06-06
guam,Other,0,2022-06-06
hawaii,"<tr><td align=""left""><a href=""https://www.shakeout.org/hawaii/participant_list.php?start=hawaii&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">0</td></tr>",0,2022-06-06
hawaii,Childcare and Pre-Schools,0,2022-06-06
hawaii,K-12 Schools and Districts,0,2022-06-06
hawaii,Colleges and Universities,0,2022-06-06
hawaii,Local Government,0,2022-06-06
hawaii,State Government,80,2022-06-06
hawaii,Federal/National Government (Including Military),0,2022-06-06
hawaii,Tribes/Indigenous Peoples,0,2022-06-06
hawaii,Businesses,0,2022-06-06
hawaii,Hotels and Other Lodgings,0,2022-06-06
hawaii,Healthcare,0,2022-06-06
hawaii,Senior Facilities/Communities,15,2022-06-06
hawaii,Disability/AFN Organizations,0,2022-06-06
hawaii,Non-Profit Organizations,0,2022-06-06
hawaii,Neighborhood Groups,0,2022-06-06
hawaii,Preparedness Organizations,0,2022-06-06
hawaii,Faith-based Organizations,0,2022-06-06
hawaii,"Museums, Libraries, Parks, etc.",0,2022-06-06
hawaii,Animal Shelter/Service Providers,0,2022-06-06
hawaii,Agriculture/Livestock Sector,0,2022-06-06
hawaii,Volunteer Radio Groups,0,2022-06-06
hawaii,Science/Engineering Organizations,0,2022-06-06
hawaii,Media Organizations,0,2022-06-06
hawaii,Other,0,2022-06-06
idaho,"<tr><td align=""left""><a href=""https://www.shakeout.org/idaho/participant_list.php?start=idaho&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">4</td></tr>",4,2022-06-06
idaho,Childcare and Pre-Schools,0,2022-06-06
idaho,K-12 Schools and Districts,0,2022-06-06
idaho,Colleges and Universities,0,2022-06-06
idaho,Local Government,2,2022-06-06
idaho,State Government,0,2022-06-06
idaho,Federal/National Government (Including Military),0,2022-06-06
idaho,Tribes/Indigenous Peoples,0,2022-06-06
idaho,Businesses,0,2022-06-06
idaho,Hotels and Other Lodgings,0,2022-06-06
idaho,Healthcare,170,2022-06-06
idaho,Senior Facilities/Communities,0,2022-06-06
idaho,Disability/AFN Organizations,0,2022-06-06
idaho,Non-Profit Organizations,0,2022-06-06
idaho,Neighborhood Groups,0,2022-06-06
idaho,Preparedness Organizations,0,2022-06-06
idaho,Faith-based Organizations,0,2022-06-06
idaho,"Museums, Libraries, Parks, etc.",0,2022-06-06
idaho,Animal Shelter/Service Providers,0,2022-06-06
idaho,Agriculture/Livestock Sector,0,2022-06-06
idaho,Volunteer Radio Groups,0,2022-06-06
idaho,Science/Engineering Organizations,0,2022-06-06
idaho,Media Organizations,0,2022-06-06
idaho,Other,0,2022-06-06
montana,"<tr><td align=""left""><a href=""https://www.shakeout.org/montana/participant_list.php?start=montana&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">2</td></tr>",2,2022-06-06
montana,Childcare and Pre-Schools,0,2022-06-06
montana,K-12 Schools and Districts,24,2022-06-06
montana,Colleges and Universities,0,2022-06-06
montana,Local Government,0,2022-06-06
montana,State Government,0,2022-06-06
montana,Federal/National Government (Including Military),0,2022-06-06
montana,Tribes/Indigenous Peoples,0,2022-06-06
montana,Businesses,0,2022-06-06
montana,Hotels and Other Lodgings,0,2022-06-06
montana,Healthcare,30,2022-06-06
montana,Senior Facilities/Communities,0,2022-06-06
montana,Disability/AFN Organizations,0,2022-06-06
montana,Non-Profit Organizations,0,2022-06-06
montana,Neighborhood Groups,0,2022-06-06
montana,Preparedness Organizations,0,2022-06-06
montana,Faith-based Organizations,0,2022-06-06
montana,"Museums, Libraries, Parks, etc.",0,2022-06-06
montana,Animal Shelter/Service Providers,0,2022-06-06
montana,Agriculture/Livestock Sector,0,2022-06-06
montana,Volunteer Radio Groups,0,2022-06-06
montana,Science/Engineering Organizations,0,2022-06-06
montana,Media Organizations,0,2022-06-06
montana,Other,0,2022-06-06
nevada,"<tr><td align=""left""><a href=""https://www.shakeout.org/nevada/participant_list.php?start=nevada&amp;category=individuals"" style=""font-size:14px;"">Individuals/Families</a></td><td align=""right"" style=""font-size:14px;"">9</td></tr>",9,2022-06-06
nevada,Childcare and Pre-Schools,105,2022-06-06
nevada,K-12 Schools and Districts,938,2022-06-06
nevada,Colleges and Universities,0,2022-06-06
nevada,Local Government,0,2022-06-06
